path,modified_datetime,modified_datetime_human_readable
/etc/vmware-caf/pme:
/nis/opt/beef:1494219492,2017-05-08 06:58:12.923851603 +0200
/nis/opt/c2:1482698937,2016-12-25 21:48:57.918200027 +0100
/nis/opt/CMSmap:1458986183,2016-03-26 10:56:23.234787226 +0100
/nis/opt/CrackMapExec:1459054970,2016-03-27 07:02:50.796903973 +0200
/nis/opt/DC3-MWCP:1494595620,2017-05-12 15:27:00.000000000 +0200
/nis/opt/discover:1459054789,2016-03-27 06:59:49.756743095 +0200
/nis/opt/Empire:1459055043,2016-03-27 07:04:03.300894177 +0200
/nis/opt/EyeWitness:1459050883,2016-03-27 05:54:43.755112285 +0200
/nis/opt/freeradius:1483018108,2016-12-29 14:28:28.100516033 +0100
/nis/opt/gitlist:1459184044,2016-03-28 18:54:04.746198543 +0200
/nis/opt/gitrob:1458985491,2016-03-26 10:44:51.526640281 +0100
/nis/opt/httpscreenshot:1458970153,2016-03-26 06:29:13.894017456 +0100
/nis/opt/lmd:1486420252,2017-02-06 23:30:52.000000000 +0100
/nis/opt/meterssh:1482703587,2016-12-25 23:06:27.566421739 +0100
/nis/opt/NoSQLMap:1477772457,2016-10-29 22:20:57.604533375 +0200
/nis/opt/NTDSXtract:1203532726,2008-02-20 19:38:46.000000000 +0100
/nis/opt/paramiko:1482705806,2016-12-25 23:43:26.000000000 +0100
/nis/opt/postgresql:1425402650,2015-03-03 18:10:50.000000000 +0100
/nis/opt/PowerSploit:1459180902,2016-03-28 18:01:42.211872444 +0200
/nis/opt/praedasploit:1459050966,2016-03-27 05:56:06.671116594 +0200
/nis/opt/pyinstaller:1482705954,2016-12-25 23:45:54.418534600 +0100
/nis/opt/pyinstaller-2.0:1482699263,2016-12-25 21:54:23.366215545 +0100
/nis/opt/PyInstaller-2.1:1363814542,2013-03-20 22:22:22.000000000 +0100
/nis/opt/pykek:1479030099,2016-11-13 10:41:39.866618506 +0100
