path,modified_datetime,modified_datetime_human_readable
/usr/lib/i386-linux-gnu:1490108997,2017-03-21 16:09:57.000000000 +0100
/usr/lib/mono:1488023677,2017-02-25 12:54:37.807992971 +0100
/usr/lib/python2.7:1472975716,2016-09-04 09:55:16.096112505 +0200
/usr/lib/python3:1472976511,2016-09-04 10:08:31.068153824 +0200
/usr/lib/python3.5:1488021022,2017-02-25 12:10:22.307998989 +0100
/usr/lib/vmware-caf:1477742903,2016-10-29 14:08:23.844504125 +0200
/usr/lib/vmware-tools:1477742803,2016-10-29 14:06:43.388498904 +0200
/usr/lib/x86_64-linux-gnu:1488023584,2017-02-25 12:53:04.935993182 +0100
/usr/share/apt-listchanges:1493330672,2017-04-28 00:04:32.815671222 +0200
/usr/share/backdoor-factory:1478350593,2016-11-05 13:56:33.491511872 +0100
/usr/share/dh-python:1488023583,2017-02-25 12:53:03.843993184 +0100
/usr/share/dnsrecon:1488023329,2017-02-25 12:48:49.119993762 +0100
/usr/share/fern-wifi-cracker:1495120221,2017-05-18 17:10:21.092067528 +0200
/usr/share/gcc-6:1492436995,2017-04-17 15:49:55.000000000 +0200
/usr/share/gdb:1488691292,2017-03-05 06:21:32.560866504 +0100
/usr/share/glib-2.0:1493331146,2017-04-28 00:12:26.119650399 +0200
/usr/share/gnuradio:1493331298,2017-04-28 00:14:58.787643682 +0200
/usr/share/proxystrike:1472976303,2016-09-04 10:05:03.136143016 +0200
/usr/share/python:1488021150,2017-02-25 12:12:30.807998698 +0100
/usr/share/python3:1488021022,2017-02-25 12:10:22.687998988 +0100
/usr/share/set:1493331243,2017-04-28 00:14:03.591646110 +0200
/usr/share/sparta:1474139937,2016-09-17 21:18:57.492600209 +0200
/usr/share/sqlmap:1493330494,2017-04-28 00:01:34.147679083 +0200
/usr/share/system-config-printer:1493331235,2017-04-28 00:13:55.807646453 +0200
/usr/share/theharvester:1468407700,2016-07-13 13:01:40.183529623 +0200
/usr/share/veil-evasion:1416570723,2014-11-21 12:52:03.000000000 +0100
/usr/share/volatility:1488023467,2017-02-25 12:51:07.639993448 +0100
/usr/share/websploit:1488023368,2017-02-25 12:49:28.695993672 +0100
/var/lib/gems:1473683543,2016-09-12 14:32:23.221378940 +0200
/var/lib/veil-evasion:1452714418,2016-01-13 20:46:58.000000000 +0100
/var/www/phishing-frenzy:1459183969,2016-03-28 18:52:49.299035638 +0200
